unit_name,registration_no,udyam_no,nature_of_industry,enterprise_type,product_activity,district,taluk,address,contact_person,phone,registration_date,commencement_date,gstin,pan,iec_code,has_iec,paid_up_capital,authorized_capital,employee_count,annual_turnover,export_turnover,import_turnover,bank_name,ad_code,years_in_business,mca_status,is_shell,related_party_txn_pct,turnover_capital_ratio,primary_port,hs_code_primary,s.no,"name,_address_&_email_id_of_the_unit",contact_person_name_&_contact_no.,category_(manufacturer_/_supplier),product_name,stock_in_hand_(in_nos.),production_capacity_per_week_(_in_nos.),remarks
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,"M/s Imperial Solutions,No.S-6, Industrial Phase - IInd street, R.M Colony, Dindigul - 624001ihcpharm@gmail.com",Sivaji9443265378,Supplier,3Ply Surgical Masks,15000.0,25000.0,We are supplying the steriled PPE kits with good quality. We are standard supplier of the medical equipments & hospital furniture. Item wl deliveragainst50%advancepayment
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,"M/s Robin Steels,16 A SR mills Road, dindiguljosepharmsstrong@gmail.com",Armsstrong9952118494,Manufacturer,Hospital Matresses,0.0,50.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,"M/s The Dindigul lock, hardware and steel furniture workers industrial cooperative societ Ltd.,,16-A, SR mills road, Dindigul - 624003diclock@gmail.com",Thangaraj8072841184,Supplier,3Ply Surgical Masks,25000.0,10000.0,Standard quality of products. Item will be delivered against purchase order with 50% of the advance payments.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481,"M/s Imperial Solutions,No.S-6, Industrial Phase - IInd street, R.M Colony, Dindigul - 624001ihcpharm@gmail.com",Sivaji9443265378,Supplier,Multipara Monitors,0.0,10.0,We are supplying the steriled PPE kits with good quality. We are standard supplier of the medical equipments & hospital furniture. Item wl deliveragainst50%advancepayment
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482,"M/s The Dindigul lock, hardware and steel furniture workers industrial cooperative societ Ltd.,,16-A, SR mills road, Dindigul - 624003diclock@gmail.com",Thangaraj8072841184,Supplier,Pillows,1000.0,1000.0,Standard quality of products. Item will be delivered against purchase order with 50% of the advance payments.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483,"M/s The Dindigul lock, hardware and steel furniture workers industrial cooperative societ Ltd.,,16-A, SR mills road, Dindigul - 624003diclock@gmail.com",Thangaraj8072841184,Supplier,PPE KITS,500.0,1000.0,Standard quality of products. Item will be delivered against purchase order with 50% of the advance payments.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484,"M/s The Dindigul lock, hardware and steel furniture workers industrial cooperative societ Ltd.,,16-A, SR mills road, Dindigul - 624003diclock@gmail.com",Thangaraj8072841184,Supplier,Fowler Cot,100.0,500.0,Standard quality of products. Item will be delivered against purchase order with 50% of the advance payments.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Name: Erode,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,"M/s PINNACLE IMPEX,No: 38 , Kothukkaran pudur , R.N pudursuresh@pinnacleimpex.com",Suresh9159465000,Manufacturer,PPE KITS,1000.0,5000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486,"M/s PRECISSION FABRICS INDIA PVT LTD,95,98,99 SELVI RICEMILL COMPOUND , VATTAKKAL VALASU , MALAYAM PALAYAM POST , ERODE - 638154vs.elango@merinogroup.in",VS ELANGO9894822277,Manufacturer,KN95 Masks / N95 Masks,15000.0,10000.0,For request for Registration of Manufacturers ( MASK)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,"M/s PRECISSION FABRICS INDIA PVT LTD,95,98,99 SELVI RICEMILL COMPOUND , VATTAKKAL VALASU , MALAYAM PALAYAM POST , ERODE - 638154vs.elango@merinogroup.in",VS ELANGO9894822277,Manufacturer,3Ply Surgical Masks,15000.0,10000.0,For request for Registration of Manufacturers ( MASK)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,"M/s ROYAL FURNITURES,3-3,Thittampalayam Pirivu,  Kanjikovil Main Road, Perundurai-638052.chandru@royalfurn.in",P.Hemachandran9842935863,Manufacturer,Fowler Cot,50.0,50.0,Thank You
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489,"M/s Saradha parameswari Gases,Nanjaiuthukuli, Erodeerodeair@yahoo.com",Mr. Radhakrishnan9443394375,Manufacturer,Medical Oxygen,3000.0,16800.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,"M/s TCI FREIGHT,No 52 BHAVANI MAIN ROAD KAMADENU COMPOUND ERODEerd@tcifreight.in",SURENDRA KUMAR MAAN7305829604,Supplier,KN95 Masks / N95 Masks,30.0,10.0,For supply
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491,"M/s SHEELA FOAM LTD,MM3, PHASE-IV, SIPCOT INDUSTRIAL GROWTH CENTER, P.O. PALAYAM POST,
PERUNDURAI - 638052, TAMIL NADUdinesh.wason@sheelafoam.com",Dinesh Wason9810017638,Manufacturer,Pillows,25.0,2500.0,Sheela foam offers variety of mattresses and pillows for ailing  Patients / hospital beds from all the 12 units spread all over India.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492,"M/s Erode Air Products,J2, Sipcot industrial Growth centre, Perundurai, Erodeerodeair@yahoo.com",Mr. Radhakrishnan9443394375,Manufacturer,Medical Oxygen,23000.0,42000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493,"M/s ABC CARE PRODUCT,NO:-1, NGGO COLONY 2nd STREET, ERODE - 638009abccareproduct@gmail.com",CHAKKARAVARTHY . AB9443040755,Manufacturer,PPE KITS,100000.0,750000.0,We manufacture certified  PPE KITS and 3 ply surgical masks in large volume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494,"M/s M/s INDUSTRIAL FURNITURES,11/3.BALAJI ARCADE 
THINDAL P. O, ERODE, ERODE D. Tifprakash@gmsil.com",Prakash9842820083,Manufacturer,Fowler Cot,25.0,20.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495,"M/s M/s VIKAS PACKIN,67/3.Nochipalayam
46.Pudur P. O
Erode D. T
638002vikasbags@gmail.com",Jagdeesh9361612345,Manufacturer,3Ply Surgical Masks,25000.0,200000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,"M/s Sakthi Infra Tex Private Limited,360/27 , P.S.G Mill Premises , Kovai main road , Perunduraisahil@sakthiinfra.com",Sahil9900585756,Manufacturer,PPE KITS,5000.0,10000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497,"M/s ABC CARE PRODUCT,NO-1, NGGO COLONY 2 nd STREET, ERODE-638001abccareproduct@gmail.com",CHAKKARAVARTHY . AB9443040755,Supplier,Sanitizer (Alcohol Based),1000.0,2000.0,WE ALSO DEAL WITH INFRARED THERMOMETER
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,"M/s ABC CARE PRODUCT,NO-1, NGGO COLONY 2 nd STREET, ERODE-638001abccareproduct@gmail.com",CHAKKARAVARTHY . AB9443040755,Supplier,Pillows,1000.0,2000.0,WE ALSO DEAL WITH INFRARED THERMOMETER
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499,"M/s fabcot,224 Nethaji road Erodefabcotpacks@gmail.com",Akbar Khan8300061397,Manufacturer,3Ply Surgical Masks,10000.0,2000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,"M/s fabcot,224 Nethaji road Erodefabcotpacks@gmail.com",Akbar Khan8300061397,Manufacturer,Hospital Matresses,1000.0,500.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501,"M/s M/s CLASSIC FLEXIBLE,41, ELLAPALAYAM
K. C. PALAYAM P. O
PERUNDURAI T. K
ERODE D. T. 638052bedy3333@gmail.com",V. NANDAKUMAR9443336005,Manufacturer,Pillows,100.0,1500.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,"M/s fabcot,224 Nethaji road Erodefabcotpacks@gmail.com",Akbar Khan8300061397,Manufacturer,Pillows,1000.0,500.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503,"M/s ABC CARE PRODUCT,NO-1, NGGO COLONY 2 nd STREET, ERODE-638001abccareproduct@gmail.com",CHAKKARAVARTHY . AB9443040755,Supplier,KN95 Masks / N95 Masks,1000.0,2000.0,WE ALSO DEAL WITH INFRARED THERMOMETER
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504,"M/s ABC CARE PRODUCT,NO-1, NGGO COLONY 2 nd STREET, ERODE-638001abccareproduct@gmail.com",CHAKKARAVARTHY . AB9443040755,Supplier,Hospital Matresses,1000.0,2000.0,WE ALSO DEAL WITH INFRARED THERMOMETER
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,"M/s ABC CARE PRODUCT,NO-1 ,NGGO COLONY 2nd STREET, ERODE -638001abccareproduct@gmail.com",CHAKKARAVARTHY . AB9443040755,Supplier,COVID TESTING KITS,1000.0,10000.0,"ALLPLEX 2019-NCOV ASSAY MAKE : SEEGENE, SOUTH KOREA (COMMERCIAL KITS FOR DETECTION OF SARS- COV-2 RNA BY REAL TIME PCR) EACH KIT CAN PERFO"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506,"M/s M/s CLASSIC FLEXIBLE,41.ELLAPALAYAM
K. C. PALAYAM P. O
PERUNDURAI T. K
ERODE D. T - 638052bedy3333@gmail.com",V. NANDAKUMAR9443336005,Manufacturer,Hospital Matresses,100.0,1500.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,"M/s ECOPATH INC,ECOPATH INC,
NO.43 N.G.PUDHUR,
SANGAMPALAYAM,
KOSANAM POST
GOBICHETTIPALAYAMecopathinc@gmail.com",NAVEENRAJ N9677738888,Supplier,3Ply Surgical Masks,500000.0,1500000.0,"SPUNBORD MATERIAL, WIDTH 17.5CM x 9CM 
ADVANCE"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,"M/s NATIONAL OXYGEN LIMITED,R5,SIPCOT INDUSTRIAL GROWTH CENTRE, PERUNDURAI, ERODEnolperundurai@nolgroup.com",MR.GOVINDHARAJAN9500012369,Manufacturer,Medical Oxygen,50000.0,210000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,"M/s M & K Clothes,2/1, Rajaji 2nd Street, Surampattivalasu, Erode - 638009s.kausik@gmail.com",S. Kausikan9364390999,Manufacturer,PPE KITS,500.0,5000.0,WAITING FOR SITRA APPROVAL
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,"M/s SHEELA FOAM LTD,MM3, PHASE-IV, SIPCOT INDUSTRIAL GROWTH CENTER, P.O. PALAYAM POST,
PERUNDURAI - 638052, TAMIL NADUdinesh.wason@sheelafoam.com",Dinesh Wason9810017638,Manufacturer,Hospital Matresses,25.0,1500.0,Sheela foam offers variety of mattresses and pillows for ailing  Patients / hospital beds from all the 12 units spread all over India.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511,"M/s PINNACLE IMPEX,No: 38 , Kothukkaran pudur , R.N pudursuresh@pinnacleimpex.com",Suresh9159465000,Manufacturer,3Ply Surgical Masks,2000.0,15000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,"M/s SOFTRICH TEXSTYLE CLOTHINGS,2/10 third street jagaanathapuram colony surampattisofttexlinen@gmail.com",BALAMURUGAN9843966699,Manufacturer,COVID TESTING KITS,500.0,1000.0,SITRA certified
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,"M/s ABC CARE PRODUCT,NO:-1, NGGO COLONY 2nd STREET, ERODE - 638009abccareproduct@gmail.com",CHAKKARAVARTHY . AB9443040755,Manufacturer,3Ply Surgical Masks,200000.0,100000.0,We manufacture certified  PPE KITS and 3 ply surgical masks in large volume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Name: Kallakurichi,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514,"M/s GEN GAZ,45, Sidco Industrial estate, Salemgazgen@gmail.com",Sabareesh9791599933,Supplier,Medical Oxygen,15.0,100.0,Suppliers of Liquid Medical Oxygen / Cylinders
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515,"M/s ZARA LADIES TAILORING,NO. 9/2, RAJAMBAL NAGAR, KALLAKURICHI POST 606202zarafancy346@gmail.com",S INDHUMATHI9486789899,Manufacturer,3Ply Surgical Masks,50000.0,350000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,"M/s eaikxofim,http://mewkid.net/when-is-xicix/ikumuxa@hfgdas.popmile45.com",ikumuxa@hfgdas.popmile45.com81133125893,Manufacturer,PPE KITS,,,http://mewkid.net/when-is-xicix/ - Amoxicillin Amoxicillin 500 Mg Dosage ajk.xpen.msmeonline.tn.gov.in.ept.dd http://mewkid
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517,"M/s ZARA LADIES TAILORING,NO. 9/2, RAJAMBAL NAGAR, KALLAKURICHI POST 606202zarafancy346@gmail.com",S INDHUMATHI9486789899,Manufacturer,PPE KITS,1000.0,1000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518,"M/s imudiagebfuuy,http://mewkid.net/when-is-xuxlya3/anutesidi@oqepo.jonjamail.com",anutesidi@oqepo.jonjamail.com88227823185,Manufacturer,Hospital Matresses,,,http://mewkid.net/when-is-xuxlya3/ - Amoxicillin Amoxil Dose For 55 Pounds ftz.fnuy.msmeonline.tn.gov.in.uas.mo http://me
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Name: Kancheepuram,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,"M/s SRI VISHNU AGENCIES,33&34 Sidco Industrial Estate,
Thirumudivakkam,
Chennai-138srivishnu.biobags@gmail.com",S.Karthikgai Raja9840943077,Supplier,VENTILATOR,50.0,250.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,"M/s Thermopack,Therm O Pack
Survey No: 192/2, School street,
Elakaimangalam Village,
Oragadam Industrial Corridor,
Kanchipuram district
INDIA 631 604info@thermopack.in",Ms.Priyashivaraman9940344266,Manufacturer,PPE KITS,2000.0,50000.0,We at Therm O Pack manufacture Medical Face Shield and Aerosol box for Covid -19 control operations.For further details pl call Mr.Shiva @ +91 9940344255
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521,"M/s SRI VISHNU AGENCIES,33&34 Sidco Industrial Estate,
Thirumudivakkam,
Chennai-138srivishnu.biobags@gmail.com",S.Karthikgai Raja9840943077,Supplier,3Ply Surgical Masks,1000.0,200000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,"M/s SRI VISHNU DISPOSABLES PVT LTD,Do 213/7, Gandhi Road Extension, DK Naidu Nagar
Sriperumbudursrivishnu.industries10@gmail.com",D Subramani8939988100,Manufacturer,PPE KITS,0.0,10000.0,"We "" SRI VISHNU DISPOSABLES PVT LTD"", a leading Manufacturer if Disposables Safety materials. Our Factory Location is in Sriperumbudur, Chennai. our company is engaged in manufacturing of Surgical Facemasks and other disposable surgical products which are being now used by people all over the world towards prevention of Carona Virus. Presently we are supplying those facemasks to Hospitals seeking emergency requirement. Kindly let us know about our requirement, we are awaiting for supply those things.

Thanks & Regards
D.Subramani (Director)
Mob : 8939988100
Sri Vishnu Disposables Pvt Ltd
Sriperumbudur, Chennai-602105."
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523,"M/s SRI VISHNU DISPOSABLES PVT LTD,Do 213/7, Gandhi Road Extension, DK Naidu Nagar
Sriperumbudursrivishnu.industries10@gmail.com",D Subramani8939988100,Manufacturer,3Ply Surgical Masks,300000.0,1200000.0,"We "" SRI VISHNU DISPOSABLES PVT LTD"", a leading Manufacturer if Disposables Safety materials. Our Factory Location is in Sriperumbudur, Chennai. our company is engaged in manufacturing of Surgical Facemasks and other disposable surgical products which are being now used by people all over the world towards prevention of Carona Virus. Presently we are supplying those facemasks to Hospitals seeking emergency requirement. Kindly let us know about our requirement, we are awaiting for supply those things.

Thanks & Regards
D.Subramani (Director)
Mob : 8939988100
Sri Vishnu Disposables Pvt Ltd
Sriperumbudur, Chennai-602105."
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524,"M/s OMHEALTHY,3/273, Bharathydasan Street, Ananda Nagar, Santhosapuram,Chennai 600 073lakshmi@omhealthy.co.in",S. V. Lakshmi9884818520,Manufacturer,KN95 Masks / N95 Masks,500.0,1500.0,"We are the manufactures & suppliers of covid-19 products like Gowns, masks, gloves, test & PPE Kits, shields, Sanitizer & Dispenser, Sanitizer tunnels, guards"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525,"M/s OMHEALTHY,3/273, Bharathydasan Street, Ananda Nagar, Santhosapuram,Chennai 600 073lakshmi@omhealthy.co.in",S. V. Lakshmi9884818520,Manufacturer,Fowler Cot,20.0,75.0,"We are the manufactures & suppliers of covid-19 products like Gowns, masks, gloves, test & PPE Kits, shields, Sanitizer & Dispenser, Sanitizer tunnels, guards"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526,"M/s Praxair India Private Limited,F-17, SIPCOT, Industrial Park, Sriperumbudur, Kancheepuram Dt. 602106gunjan_sandu@praxair.com",Karthik9380222497,Manufacturer,Medical Oxygen,840.0,5040.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527,"M/s OMHEALTHY,3/273, Bharathydasan Street, Ananda Nagar, Santhosapuram,Chennai 600 073lakshmi@omhealthy.co.in",S. V. Lakshmi9884818520,Manufacturer,Hospital Matresses,150.0,200.0,"We are the manufactures & suppliers of covid-19 products like Gowns, masks, gloves, test & PPE Kits, shields, Sanitizer & Dispenser, Sanitizer tunnels, guards"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528,"M/s Nithiya Non Woven,Nithiya Non Woven
Plot No. 20, 
Door No. 24/Atchukattu Village, Sri Moogambigai Nagar,
Olimugamadhu Pettai, Kanchipuram-631502

GST : 33AFQPN5835D1ZCsknithiya@gmail.com",Senthil Velan9042700014,Manufacturer,3Ply Surgical Masks,300000.0,150000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,"M/s OMHEALTHY,3/273, Bharathydasan Street, Ananda Nagar, Santhosapuram,Chennai 600 073lakshmi@omhealthy.co.in",S. V. Lakshmi9884818520,Manufacturer,Pillows,200.0,150.0,"We are the manufactures & suppliers of covid-19 products like Gowns, masks, gloves, test & PPE Kits, shields, Sanitizer & Dispenser, Sanitizer tunnels, guards"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,"M/s STAR PAC INDIA,AC22B, SIDCO, THIRUMUDIVAKKAM, CHENNAI 600044rrk@starpacindia.com",RR Kumar9382342357,Manufacturer,VENTILATOR,0.0,5.0,WE ARE MANUFACTURERS OF THE SANITISER IN SINGLE DOSE SACHETS. WE HAVE ALSO DEVELOPED A VENTILATOR AND AWAITING GOVT CLEARANCES TO MANUFACTURE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531,"M/s EUKPRO BIOTECH PRIVATE LIMITED,A1-18/21, 4TH MAIN ROAD, NEW COLONY, CHROMPET, CHENNAI - 44info@eukpro.com",Dr. C. Ramprasath8760123457,Manufacturer,Sanitizer (Alcohol Based),2000.0,70000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532,"M/s Dhanalakshmi Engineering Works,Plot No:25,Vandalur to Walajabhad Road,Vanchuvancherry,Padappai(Opp to Rrase College Of Eng)dew.works.m@gmail.com",MADHAN RAJ E9094305562,Manufacturer,VENTILATOR,15.0,20.0,WE ARE IN INITIAL SETUP STAGES
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,"M/s STAR PAC INDIA,AC22B, SIDCO, THIRUMUDIVAKKAM, CHENNAI 600044rrk@starpacindia.com",RR Kumar9382342357,Manufacturer,Sanitizer (Alcohol Based),0.0,500000.0,WE ARE MANUFACTURERS OF THE SANITISER IN SINGLE DOSE SACHETS. WE HAVE ALSO DEVELOPED A VENTILATOR AND AWAITING GOVT CLEARANCES TO MANUFACTURE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534,"M/s OMHEALTHY,3/273, Bharathydasan Street, Ananda Nagar, Santhosapuram,Chennai 600 073lakshmi@omhealthy.co.in",S. V. Lakshmi9884818520,Manufacturer,Sanitizer (Alcohol Based),500.0,2500.0,"We are the manufactures & suppliers of covid-19 products like Gowns, masks, gloves, test & PPE Kits, shields, Sanitizer & Dispenser, Sanitizer tunnels, guards"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535,"M/s ACACIA INTERNATIONAL,NO.48, 49, 50, RAJESHWARI STREET, SANTOSH NAGAR, KANDANCHAVADI, CHENNAI-600096swami@acaciabags.com",SWAMINATHAN9840861583,Manufacturer,PPE KITS,0.0,5000.0,we are bags manufacturer willing to produce protective gears like medical coat for doctors. we can start immediate production having fullfledge factory setup
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536,"M/s Dhanalakshmi Engineering Works,Plot No:25,Vandalur to Walajabhad Road,Vanchuvancherry,Padappai(Opp to Rrase College Of Eng)dew.works.m@gmail.com",MADHAN RAJ E9094305562,Manufacturer,Hospital Matresses,20.0,30.0,WE ARE IN INITIAL SETUP STAGES
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537,"M/s SANJHAN SYNERGY,willguru0@gmail.com",GURU PRASATH9600042186,Manufacturer,Fowler Cot,50.0,500.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538,"M/s MASHIV MOULDS DIES,16 IDPL ROAD VASNTHAN NAGAR NANDAMBAKKAM CHENNAI 600089mashivmould@yahoo.com",vignesh s9840652837,Manufacturer,Sanitizer (Alcohol Based),1.0,1.0,WE ARE MANUFACTURER SANITIZER CAP MOULD DIE WE ARE NOT MANUFACTRE ALCOHOL BASE SANITIZER ONLY MOULD DIE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,"M/s Checkitout Solutions,Ganapathi Towers ,Kelambakkam Bus Terminal , Kelambakkam ,Chennai 603103info@checkitoutsolutions.com",Gnanasekaran M7305777305,Manufacturer,PPE KITS,10.0,100.0,UVc Sanitization Box Manufacturer
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,"M/s EURO LEDER FASHION LTD,NO.11  K.M.ADAM STREET, NAGALKENI
CHROMPET, CHENNAI - 600044admin@euroleder.com",MR. LAKSHMANAN9282115034,Manufacturer,3Ply Surgical Masks,20000.0,120000.0,WE ARE PLANNING TO MAKE 2 AND 3PLY GOOD QUALITY MASK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,"M/s PMS LEATHER GOODS,No68A, Olimohamed pettai,
Kanchipuram 631502.pmsgoods1@gmail.com",GOKULNATH J9500603641,Manufacturer,3Ply Surgical Masks,1000.0,7000.0,I’m doing Leather goods manufacturing in rural area Kanchipuram. We are willing to produce mask 1000pcs per day against orders.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,"M/s Phoenix Medical Systems Private Limited,DP42 2nd Main Road SIDCO Thirumudivakkam Chennai600132venkat@pmsind.com",Venkatesan.N9380203040,Manufacturer,VENTILATOR,10.0,50.0,At present we received an order for 2000+ Ventilators from Govt of India and pls check with us before placing your order.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543,"M/s Devruya Pharmaceuticals,3/275, Bharathydasan Street, Ananda Nagar, Santhosapuram, Chennai 600073devruya7484@gmail.com",Vishwanathan Chidambaram Iyer9884283520,Manufacturer,COVID TESTING KITS,1000.0,1000.0,"We are the manufactures & suppliers of covid-19 products like Gowns, masks, gloves, test & PPE Kits, shields, Sanitizer & Dispenser, Sanitizer tunnels, guards"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,"M/s K P Sharvin Exim Solutions,12/49, kullappan street Kanchipuram 631502kpsargunan@gmail.com",P. Sargunan9944369695,Manufacturer,PPE KITS,2500.0,7500.0,Web site : www.kpsharvineximsolutions/indiamart.com
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,"M/s Devruya Pharmaceuticals,3/275, Bharathydasan Street, Ananda Nagar, Santhosapuram, Chennai 600073devruya7484@gmail.com",Vishwanathan Chidambaram Iyer9884283520,Manufacturer,PPE KITS,1000.0,1000.0,"We are the manufactures & suppliers of covid-19 products like Gowns, masks, gloves, test & PPE Kits, shields, Sanitizer & Dispenser, Sanitizer tunnels, guards"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,"M/s Devruya Pharmaceuticals,3/275, Bharathydasan Street, Ananda Nagar, Santhosapuram, Chennai 600073devruya7484@gmail.com",Vishwanathan Chidambaram Iyer9884283520,Manufacturer,3Ply Surgical Masks,100000.0,25000.0,"We are the manufactures & suppliers of covid-19 products like Gowns, masks, gloves, test & PPE Kits, shields, Sanitizer & Dispenser, Sanitizer tunnels, guards"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547,"M/s Air Liquide Medical Systems Pvt Ltd,Plot no 36, Annai Indira Nagar, Okkiyam Thoraipakkam, Chennai, Tamil Nadu, India – 600097jayaprakash.d@airliquide.com",Jayaprakash D9840900541,Manufacturer,VENTILATOR,,,"Air Liquide Medical Systems Pvt. Ltd. based in Chennai trades in ventilators imported from France as well as manufactures ventilators indigenously for intensive care.   
 
We have over 40 years of service to health professionals and patients. We have a large sales and service support network across the country with over 4000 installations. Some of our prime customers include AIIMS Delhi, where we have sold over 500 ventilators. 
 
We value your account, and we would like to support you very much during the current pandemic of Coronavirus ( COVID-19 ). 
However we would like to highlight that at present our Assembly line is overloaded and we are booked with existing rate contract orders from various Government Hospitals & Procurement pan-India 
In this prevailing situation where section 144 has been imposed, both by the Central & State Governments, there is a disruption of Supply Chain & Transportation for the past 2 months- Raw material, accessories and spare parts are not readily available to manufacture and deliver. Additionally, some of the raw materials used to manufacture ventilators were being imported from France, Italy, China, etc. 
In view of the above constraints, we propose the following delivery schedule:
a)    OEM ICU Ventilators tentative delivery schedule will be 10-12 weeks
b)    Imported Ventilators tentative delivery schedule will be 12-16 weeks 
Payment terms: 100% payment against Order / against readiness of material"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,"M/s CY4 DIGITAL TWIN PRODUCTS & SOLUTIONS PRIVATE LIMITED,CY4, No -10A ,1st Cross Street
Sidco Industrial Estateshyam@cy4.in",Shyam Sundar8056256069,Manufacturer,PPE KITS,3000.0,21000.0,"Hi Sir, 

This Shyam, Co-Founder of CY4 Digital Twin Products & Solutions Pvt Ltd, partnered with another start-up Axis Defense Labs, incubated at IIT Madras to design &"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,"M/s Devruya Pharmaceuticals,3/275, Bharathydasan Street, Ananda Nagar, Santhosapuram, Chennai 600073devruya7484@gmail.com",Vishwanathan Chidambaram Iyer9884283520,Manufacturer,KN95 Masks / N95 Masks,1000.0,5000.0,"We are the manufactures & suppliers of covid-19 products like Gowns, masks, gloves, test & PPE Kits, shields, Sanitizer & Dispenser, Sanitizer tunnels, guards"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,"M/s V DESIGN,No. 10 Ananda Nilayam Road
Nehru Nagar
Chromepet
Chennai 600044contact@v-design.co.in",Vedhavalli Vasan7338784240,Manufacturer,PPE KITS,25.0,5000.0,"We have the capacity to produce 2,00,000 pcs (Two lacs) per annum of  COVER SUIT  & LEGGINGS."
